Uniprot ID,Gene,Species,TCGA-CancerName,Cancer Type,Impact,Category,Evidence
P16035,TIMP2,Homo sapiens (Human),BRCA,Breast cancer,decrease,Secretion,"Overall, 3513 proteins were robustly quantified in the cell proteome (in at least two of three biological replicates in both cCAFs and pCAFs), 681 proteins in the soluble secretome, and 165 pro teins in the EV fraction."
Q92797,SYMPK,Homo sapiens (Human),BRCA,Breast cancer,decrease,Responsor,"Overall, 3513 proteins were robustly quantified in the cell proteome (in at least two of three biological replicates in both cCAFs and pCAFs), 681 proteins in the soluble secretome, and 165 pro teins in the EV fraction."
Q13057,COASY,Homo sapiens (Human),BRCA,Breast cancer,decrease,Responsor,"Overall, 3513 proteins were robustly quantified in the cell proteome (in at least two of three biological replicates in both cCAFs and pCAFs), 681 proteins in the soluble secretome, and 165 pro teins in the EV fraction."
Q08380,LGALS3BP,Homo sapiens (Human),BRCA,Breast cancer,decrease,Secretion,"Overall, 3513 proteins were robustly quantified in the cell proteome (in at least two of three biological replicates in both cCAFs and pCAFs), 681 proteins in the soluble secretome, and 165 pro teins in the EV fraction."
Q8N8S7,ENAH,Homo sapiens (Human),BRCA,Breast cancer,decrease,Responsor,"Overall, 3513 proteins were robustly quantified in the cell proteome (in at least two of three biological replicates in both cCAFs and pCAFs), 681 proteins in the soluble secretome, and 165 pro teins in the EV fraction."
P35221,CTNNA1,Homo sapiens (Human),BRCA,Breast cancer,decrease,Responsor,"Overall, 3513 proteins were robustly quantified in the cell proteome (in at least two of three biological replicates in both cCAFs and pCAFs), 681 proteins in the soluble secretome, and 165 pro teins in the EV fraction."
Q9BW83,IFT27,Homo sapiens (Human),BRCA,Breast cancer,decrease,Responsor,"Overall, 3513 proteins were robustly quantified in the cell proteome (in at least two of three biological replicates in both cCAFs and pCAFs), 681 proteins in the soluble secretome, and 165 pro teins in the EV fraction."
P07339,CTSD,Homo sapiens (Human),BRCA,Breast cancer,decrease,Secretion,"Overall, 3513 proteins were robustly quantified in the cell proteome (in at least two of three biological replicates in both cCAFs and pCAFs), 681 proteins in the soluble secretome, and 165 pro teins in the EV fraction."
Q92520,FAM3C,Homo sapiens (Human),BRCA,Breast cancer,decrease,Secretion,"Overall, 3513 proteins were robustly quantified in the cell proteome (in at least two of three biological replicates in both cCAFs and pCAFs), 681 proteins in the soluble secretome, and 165 pro teins in the EV fraction."
Q9BQ67,GRWD1,Homo sapiens (Human),BRCA,Breast cancer,decrease,Responsor,"Overall, 3513 proteins were robustly quantified in the cell proteome (in at least two of three biological replicates in both cCAFs and pCAFs), 681 proteins in the soluble secretome, and 165 pro teins in the EV fraction."
O94760,DDAH1,Homo sapiens (Human),BRCA,Breast cancer,decrease,Responsor,"Overall, 3513 proteins were robustly quantified in the cell proteome (in at least two of three biological replicates in both cCAFs and pCAFs), 681 proteins in the soluble secretome, and 165 pro teins in the EV fraction."
O95433,AHSA1,Homo sapiens (Human),BRCA,Breast cancer,decrease,Responsor,"Overall, 3513 proteins were robustly quantified in the cell proteome (in at least two of three biological replicates in both cCAFs and pCAFs), 681 proteins in the soluble secretome, and 165 pro teins in the EV fraction."
Q12929,EPS8,Homo sapiens (Human),BRCA,Breast cancer,decrease,Responsor,"Overall, 3513 proteins were robustly quantified in the cell proteome (in at least two of three biological replicates in both cCAFs and pCAFs), 681 proteins in the soluble secretome, and 165 pro teins in the EV fraction."
Q96FW1,OTUB1,Homo sapiens (Human),BRCA,Breast cancer,decrease,Responsor,"Overall, 3513 proteins were robustly quantified in the cell proteome (in at least two of three biological replicates in both cCAFs and pCAFs), 681 proteins in the soluble secretome, and 165 pro teins in the EV fraction."
P30041,PRDX6,Homo sapiens (Human),BRCA,Breast cancer,decrease,Secretion,"Overall, 3513 proteins were robustly quantified in the cell proteome (in at least two of three biological replicates in both cCAFs and pCAFs), 681 proteins in the soluble secretome, and 165 pro teins in the EV fraction."
O60361,NME2P1,Homo sapiens (Human),BRCA,Breast cancer,decrease,Responsor,"Overall, 3513 proteins were robustly quantified in the cell proteome (in at least two of three biological replicates in both cCAFs and pCAFs), 681 proteins in the soluble secretome, and 165 pro teins in the EV fraction."
Q9HB71,CACYBP,Homo sapiens (Human),BRCA,Breast cancer,decrease,Responsor,"Overall, 3513 proteins were robustly quantified in the cell proteome (in at least two of three biological replicates in both cCAFs and pCAFs), 681 proteins in the soluble secretome, and 165 pro teins in the EV fraction."
Q15942,ZYX,Homo sapiens (Human),BRCA,Breast cancer,decrease,Responsor,"Overall, 3513 proteins were robustly quantified in the cell proteome (in at least two of three biological replicates in both cCAFs and pCAFs), 681 proteins in the soluble secretome, and 165 pro teins in the EV fraction."
O95757,HSPA4L,Homo sapiens (Human),BRCA,Breast cancer,decrease,Responsor,"Overall, 3513 proteins were robustly quantified in the cell proteome (in at least two of three biological replicates in both cCAFs and pCAFs), 681 proteins in the soluble secretome, and 165 pro teins in the EV fraction."
P09871,C1S,Homo sapiens (Human),BRCA,Breast cancer,decrease,Secretion,"Overall, 3513 proteins were robustly quantified in the cell proteome (in at least two of three biological replicates in both cCAFs and pCAFs), 681 proteins in the soluble secretome, and 165 pro teins in the EV fraction."
Q14344,GNA13,Homo sapiens (Human),BRCA,Breast cancer,decrease,Responsor,"Overall, 3513 proteins were robustly quantified in the cell proteome (in at least two of three biological replicates in both cCAFs and pCAFs), 681 proteins in the soluble secretome, and 165 pro teins in the EV fraction."
Q6UX72,B3GNT9,Homo sapiens (Human),BRCA,Breast cancer,decrease,Secretion,"Overall, 3513 proteins were robustly quantified in the cell proteome (in at least two of three biological replicates in both cCAFs and pCAFs), 681 proteins in the soluble secretome, and 165 pro teins in the EV fraction."
Q9BWS9,CHID1,Homo sapiens (Human),BRCA,Breast cancer,decrease,Responsor,"Overall, 3513 proteins were robustly quantified in the cell proteome (in at least two of three biological replicates in both cCAFs and pCAFs), 681 proteins in the soluble secretome, and 165 pro teins in the EV fraction."
Q06830,PRDX1,Homo sapiens (Human),BRCA,Breast cancer,decrease,Secretion,"Overall, 3513 proteins were robustly quantified in the cell proteome (in at least two of three biological replicates in both cCAFs and pCAFs), 681 proteins in the soluble secretome, and 165 pro teins in the EV fraction."
Q9Y5X3,SNX5,Homo sapiens (Human),BRCA,Breast cancer,decrease,Responsor,"Overall, 3513 proteins were robustly quantified in the cell proteome (in at least two of three biological replicates in both cCAFs and pCAFs), 681 proteins in the soluble secretome, and 165 pro teins in the EV fraction."
Q12899,TRIM26,Homo sapiens (Human),BRCA,Breast cancer,decrease,Responsor,"Overall, 3513 proteins were robustly quantified in the cell proteome (in at least two of three biological replicates in both cCAFs and pCAFs), 681 proteins in the soluble secretome, and 165 pro teins in the EV fraction."
Q9NX55,HYPK,Homo sapiens (Human),BRCA,Breast cancer,decrease,Responsor,"Overall, 3513 proteins were robustly quantified in the cell proteome (in at least two of three biological replicates in both cCAFs and pCAFs), 681 proteins in the soluble secretome, and 165 pro teins in the EV fraction."
Q8IWA4,MFN1,Homo sapiens (Human),BRCA,Breast cancer,decrease,Responsor,"Overall, 3513 proteins were robustly quantified in the cell proteome (in at least two of three biological replicates in both cCAFs and pCAFs), 681 proteins in the soluble secretome, and 165 pro teins in the EV fraction."
Q9UHG3,PCYOX1,Homo sapiens (Human),BRCA,Breast cancer,decrease,Responsor,"Overall, 3513 proteins were robustly quantified in the cell proteome (in at least two of three biological replicates in both cCAFs and pCAFs), 681 proteins in the soluble secretome, and 165 pro teins in the EV fraction."
P54802,NAGLU,Homo sapiens (Human),BRCA,Breast cancer,decrease,Secretion,"Overall, 3513 proteins were robustly quantified in the cell proteome (in at least two of three biological replicates in both cCAFs and pCAFs), 681 proteins in the soluble secretome, and 165 pro teins in the EV fraction."
Q6UVK1,CSPG4,Homo sapiens (Human),BRCA,Breast cancer,decrease,Secretion,"Overall, 3513 proteins were robustly quantified in the cell proteome (in at least two of three biological replicates in both cCAFs and pCAFs), 681 proteins in the soluble secretome, and 165 pro teins in the EV fraction."
Q14914,PTGR1,Homo sapiens (Human),BRCA,Breast cancer,decrease,Responsor,"Overall, 3513 proteins were robustly quantified in the cell proteome (in at least two of three biological replicates in both cCAFs and pCAFs), 681 proteins in the soluble secretome, and 165 pro teins in the EV fraction."
P62854,RPS26,Homo sapiens (Human),BRCA,Breast cancer,decrease,Responsor,"Overall, 3513 proteins were robustly quantified in the cell proteome (in at least two of three biological replicates in both cCAFs and pCAFs), 681 proteins in the soluble secretome, and 165 pro teins in the EV fraction."
Q5T4B2,CERCAM,Homo sapiens (Human),BRCA,Breast cancer,decrease,Responsor,"Overall, 3513 proteins were robustly quantified in the cell proteome (in at least two of three biological replicates in both cCAFs and pCAFs), 681 proteins in the soluble secretome, and 165 pro teins in the EV fraction."
Q15629,TRAM1,Homo sapiens (Human),BRCA,Breast cancer,decrease,Responsor,"Overall, 3513 proteins were robustly quantified in the cell proteome (in at least two of three biological replicates in both cCAFs and pCAFs), 681 proteins in the soluble secretome, and 165 pro teins in the EV fraction."
P41208,CETN2,Homo sapiens (Human),BRCA,Breast cancer,decrease,Responsor,"Overall, 3513 proteins were robustly quantified in the cell proteome (in at least two of three biological replicates in both cCAFs and pCAFs), 681 proteins in the soluble secretome, and 165 pro teins in the EV fraction."
P35270,SPR,Homo sapiens (Human),BRCA,Breast cancer,decrease,Responsor,"Overall, 3513 proteins were robustly quantified in the cell proteome (in at least two of three biological replicates in both cCAFs and pCAFs), 681 proteins in the soluble secretome, and 165 pro teins in the EV fraction."
Q9ULC3,RAB23,Homo sapiens (Human),BRCA,Breast cancer,decrease,Responsor,"Overall, 3513 proteins were robustly quantified in the cell proteome (in at least two of three biological replicates in both cCAFs and pCAFs), 681 proteins in the soluble secretome, and 165 pro teins in the EV fraction."
Q9UPM8,AP4E1,Homo sapiens (Human),BRCA,Breast cancer,decrease,Responsor,"Overall, 3513 proteins were robustly quantified in the cell proteome (in at least two of three biological replicates in both cCAFs and pCAFs), 681 proteins in the soluble secretome, and 165 pro teins in the EV fraction."
O43504,LAMTOR5,Homo sapiens (Human),BRCA,Breast cancer,decrease,Responsor,"Overall, 3513 proteins were robustly quantified in the cell proteome (in at least two of three biological replicates in both cCAFs and pCAFs), 681 proteins in the soluble secretome, and 165 pro teins in the EV fraction."
Q9P000,COMMD9,Homo sapiens (Human),BRCA,Breast cancer,decrease,Responsor,"Overall, 3513 proteins were robustly quantified in the cell proteome (in at least two of three biological replicates in both cCAFs and pCAFs), 681 proteins in the soluble secretome, and 165 pro teins in the EV fraction."
Q9BVK6,TMED9,Homo sapiens (Human),BRCA,Breast cancer,decrease,Responsor,"Overall, 3513 proteins were robustly quantified in the cell proteome (in at least two of three biological replicates in both cCAFs and pCAFs), 681 proteins in the soluble secretome, and 165 pro teins in the EV fraction."
P27824,CANX,Homo sapiens (Human),BRCA,Breast cancer,decrease,Responsor,"Overall, 3513 proteins were robustly quantified in the cell proteome (in at least two of three biological replicates in both cCAFs and pCAFs), 681 proteins in the soluble secretome, and 165 pro teins in the EV fraction."
Q9NTZ6,RBM12,Homo sapiens (Human),BRCA,Breast cancer,decrease,Responsor,"Overall, 3513 proteins were robustly quantified in the cell proteome (in at least two of three biological replicates in both cCAFs and pCAFs), 681 proteins in the soluble secretome, and 165 pro teins in the EV fraction."
